"domain_rank"	"spam_score"	"comments"	"type"
"456"	0.131669352141793	0.024	0	"bs"
"457"	0.131669352141793	0.002	0	"bs"
"458"	0.131669352141793	0	0	"bs"
"459"	0.131669352141793	0	0	"bs"
"460"	0.131669352141793	0	0	"bs"
"461"	0.131669352141793	0	0	"bs"
"462"	0.131669352141793	0	0	"bs"
"463"	0.131669352141793	0.007	0	"bs"
"464"	0.131669352141793	0.966	0	"bs"
"465"	0.131669352141793	0	0	"bs"
"466"	0.496144063073197	0	0	"bs"
"467"	0.496144063073197	0	0	"bs"
"468"	0.496144063073197	0	0	"bs"
"469"	0.496144063073197	0	0	"bs"
"470"	0.496144063073197	0	0	"bs"
"471"	0.496144063073197	0	0	"bs"
"472"	0.496144063073197	0	0	"bs"
"473"	0.496144063073197	0	0	"bs"
"474"	0.496144063073197	0	0	"bs"
"475"	0.496144063073197	0	0	"bs"
"476"	0.496144063073197	0	0	"bs"
"477"	0.496144063073197	0	0	"bs"
"478"	0.496144063073197	0	0	"bs"
"479"	0.496144063073197	0	0	"bs"
"480"	0.496144063073197	0	0	"bs"
"481"	0.496144063073197	0	0	"bs"
"482"	0.496144063073197	0	0	"bs"
"483"	0.496144063073197	0	0	"bs"
"484"	0.496144063073197	0	0	"bs"
"485"	0.496144063073197	0	0	"bs"
"486"	0.496144063073197	0	0	"bs"
"487"	0.496144063073197	0	0	"bs"
"488"	0.496144063073197	0	0	"bs"
"489"	0.496144063073197	0	0	"bs"
"490"	0.496144063073197	0	0	"bs"
"491"	0.496144063073197	0	0	"bs"
"492"	0.496144063073197	0	0	"bs"
"493"	0.496144063073197	0	0	"bs"
"494"	0.496144063073197	0	0	"bs"
"495"	0.496144063073197	0	0	"bs"
"496"	0.496144063073197	0	0	"bs"
"497"	0.496144063073197	0	0	"bs"
"498"	0.496144063073197	0	0	"bs"
"499"	0.496144063073197	0	0	"bs"
"500"	0.496144063073197	0	0	"bs"
"501"	0.496144063073197	0	0	"bs"
"502"	0.496144063073197	0	0	"bs"
"503"	0.496144063073197	0	0	"bs"
"504"	0.496144063073197	0	0	"bs"
"505"	0.496144063073197	0	0	"bs"
"506"	0.496144063073197	0	0	"bs"
"507"	0.496144063073197	0	0	"bs"
"508"	0.496144063073197	0	0	"bs"
"509"	0.496144063073197	0	0	"bs"
"510"	0.496144063073197	0	0	"bs"
"511"	0.496144063073197	0	0	"bs"
"512"	0.496144063073197	0	0	"bs"
"513"	0.496144063073197	0	0	"bs"
"514"	0.496144063073197	0	0	"bs"
"515"	0.496144063073197	0	0	"bs"
"516"	0.496144063073197	0	0	"bs"
"517"	0.496144063073197	0	0	"bs"
"518"	0.496144063073197	0	0	"bs"
"519"	0.496144063073197	0	0	"bs"
"520"	0.496144063073197	0	0	"bs"
"521"	0.496144063073197	0	0	"bs"
"522"	0.496144063073197	0	0	"bs"
"523"	0.496144063073197	0	0	"bs"
"524"	0.496144063073197	0	0	"bs"
"525"	0.496144063073197	0	0	"bs"
"526"	0.496144063073197	0	0	"bs"
"527"	0.496144063073197	0	0	"bs"
"528"	0.496144063073197	0	0	"bs"
"529"	0.496144063073197	0	0	"bs"
"530"	0.496144063073197	0	0	"bs"
"531"	0.496144063073197	0	0	"bs"
"532"	0.496144063073197	0	0	"bs"
"533"	0.496144063073197	0	0	"bs"
"534"	0.496144063073197	0	0	"bs"
"535"	0.496144063073197	0	0	"bs"
"536"	0.496144063073197	0	0	"bs"
"537"	0.496144063073197	0	0	"bs"
"538"	0.496144063073197	0	0	"bs"
"539"	0.496144063073197	0	0	"bs"
"540"	0.496144063073197	0	0	"bs"
"541"	0.496144063073197	0	0	"bs"
"542"	0.496144063073197	0	0	"bs"
"543"	0.496144063073197	0	0	"bs"
"544"	0.496144063073197	0	0	"bs"
"545"	0.496144063073197	0	0	"bs"
"546"	0.496144063073197	0	0	"bs"
"547"	0.496144063073197	0	0	"bs"
"548"	0.496144063073197	0	0	"bs"
"549"	0.496144063073197	0	0	"bs"
"550"	0.496144063073197	0	0	"bs"
"551"	0.496144063073197	0	0	"bs"
"552"	0.496144063073197	0	0	"bs"
"553"	0.496144063073197	0	0	"bs"
"554"	0.496144063073197	0	0	"bs"
"555"	0.496144063073197	0	0	"bs"
"556"	0.496144063073197	0	0	"bs"
"557"	0.496144063073197	0	0	"bs"
"558"	0.496144063073197	0	0	"bs"
"559"	0.496144063073197	0	0	"bs"
"560"	0.496144063073197	0	0	"bs"
"561"	0.496144063073197	0	0	"bs"
"562"	0.496144063073197	0	0	"bs"
"563"	0.496144063073197	0	0	"bs"
"564"	0.496144063073197	0	0	"bs"
"565"	0.496144063073197	0	0	"bs"
"566"	0.624307096748042	0	0	"bs"
"567"	0.624307096748042	0	0	"bs"
"568"	0.624307096748042	0	0	"bs"
"569"	0.624307096748042	0	0	"bs"
"570"	0.624307096748042	0	0	"bs"
"571"	0.624307096748042	0	0	"bs"
"572"	0.624307096748042	0	0	"bs"
"573"	0.624307096748042	0	0	"bs"
"574"	0.624307096748042	0	0	"bs"
"575"	0.624307096748042	0	0	"bs"
"576"	0.624307096748042	0	0	"bs"
"577"	0.624307096748042	0	0	"bs"
"578"	0.624307096748042	0	0	"bs"
"579"	0.624307096748042	0	0	"bs"
"580"	0.624307096748042	0	0	"bs"
"581"	0.624307096748042	0	0	"bs"
"582"	0.624307096748042	0	0	"bs"
"583"	0.624307096748042	0	0	"bs"
"584"	0.624307096748042	0	0	"bs"
"585"	0.624307096748042	0	0	"bs"
"586"	0.624307096748042	0	0	"bs"
"587"	0.624307096748042	0	0	"bs"
"588"	0.624307096748042	0	0	"bs"
"589"	0.624307096748042	0	0	"bs"
"590"	0.624307096748042	0	0	"bs"
"591"	0.624307096748042	0	0	"bs"
"592"	0.624307096748042	0	0	"bs"
"593"	0.624307096748042	0	0	"bs"
"594"	0.624307096748042	0	0	"bs"
"595"	0.624307096748042	0	0	"bs"
"596"	0.624307096748042	0	0	"bs"
"597"	0.624307096748042	0	0	"bs"
"598"	0.624307096748042	0	0	"bs"
"599"	0.624307096748042	0	0	"bs"
"600"	0.624307096748042	0	0	"bs"
"601"	0.624307096748042	0	0	"bs"
"602"	0.624307096748042	0	0	"bs"
"603"	0.624307096748042	0	0	"bs"
"604"	0.624307096748042	0	0	"bs"
"605"	0.624307096748042	0.822	0	"bs"
"606"	0.624307096748042	0	0	"bs"
"607"	0.624307096748042	0	0	"bs"
"608"	0.624307096748042	0	0	"bs"
"609"	0.624307096748042	0	0	"bs"
"610"	0.624307096748042	0	0	"bs"
"611"	0.624307096748042	0	0	"bs"
"612"	0.624307096748042	0	0	"bs"
"613"	0.624307096748042	0	0	"bs"
"614"	0.624307096748042	0	0	"bs"
"615"	0.624307096748042	0	0	"bs"
"616"	0.624307096748042	0	0	"bs"
"617"	0.624307096748042	0	0	"bs"
"618"	0.624307096748042	0	0	"bs"
"619"	0.624307096748042	0	0	"bs"
"620"	0.624307096748042	0	0	"bs"
"621"	0.624307096748042	0	0	"bs"
"622"	0.624307096748042	0	0	"bs"
"623"	0.624307096748042	0	0	"bs"
"624"	0.624307096748042	0	0	"bs"
"625"	0.624307096748042	0	0	"bs"
"626"	0.624307096748042	0	0	"bs"
"627"	0.624307096748042	0	0	"bs"
"628"	0.624307096748042	0	0	"bs"
"629"	0.624307096748042	0	0	"bs"
"630"	0.624307096748042	0	0	"bs"
"631"	0.624307096748042	0	0	"bs"
"632"	0.624307096748042	0	0	"bs"
"633"	0.624307096748042	0	0	"bs"
"634"	0.624307096748042	0	0	"bs"
"635"	0.624307096748042	0	0	"bs"
"636"	0.624307096748042	0	0	"bs"
"637"	0.624307096748042	0	0	"bs"
"638"	0.624307096748042	0	0	"bs"
"639"	0.624307096748042	0	0	"bs"
"640"	0.624307096748042	0	0	"bs"
"641"	0.624307096748042	0	0	"bs"
"642"	0.624307096748042	0	0	"bs"
